Image_ID,Mask_ID,Facemask_ID,Maskexists,Masknotexists,Face_Coordinates,Image_Coordinates,Image_CategoryID,Riskmask_ID,Non_riskmaskID,FileID,Maskweidth,Maskheight,Imagewidth,Imageheight,Mask_Price,Encryption_Key,Encryption_Method_SSN,Masked_Social_Security_Number,Masked_Credi_Number,Masked_DOB,Privacy_Policy_Reference_Number,Masked_Medical_Record,Data_Masking_Entity
100253,100253,,FALSE,FALSE,,,,138091,,,100273,99205,137789,137789,63632,137570,193272,719,193272,,,,
100254,100254,,FALSE,FALSE,,,,138092,,,100274,99206,137790,137790,63633,137571,193273,725,193273,,,,
100255,100255,,FALSE,FALSE,,,,138093,,,100275,99207,137791,137791,63634,137572,193274,365,193274,,,,
100256,100256,,FALSE,FALSE,,,,138094,,,100276,99208,137792,137792,63635,137573,193275,376,193275,,,,
100257,100257,,FALSE,FALSE,,,,138095,,,100277,99209,137793,137793,63636,137574,193276,540,193276,,,,
100258,100258,,FALSE,FALSE,,,,138096,,,100278,99210,137794,137794,63637,137575,193277,735,193277,,,,
100259,100259,,FALSE,FALSE,,,,138097,,,100279,99211,137795,137795,63638,137576,193278,725,193278,,,,
100260,100260,,FALSE,FALSE,,,,138098,,,100280,99212,137796,137796,63639,137577,193279,441,193279,,,,
100261,100261,,FALSE,FALSE,,,,138099,,,100281,99213,137797,137797,63640,137578,193280,431,193280,,,,
100262,100262,,FALSE,FALSE,,,,138100,,,100282,99214,137798,137798,63641,137579,193281,939,193281,,,,
100263,100263,,FALSE,FALSE,,,,138101,,,100283,99215,137799,137799,63642,137580,193282,1176,193282,,,,
100264,100264,,FALSE,FALSE,,,,138102,,,100284,99216,137800,137800,63643,137581,193283,499,193283,,,,
100265,100265,,FALSE,FALSE,,,,138103,,,100285,99217,137801,137801,63644,137582,193284,771,193284,,,,
100266,100266,,FALSE,FALSE,,,,138104,,,100286,99218,137802,137802,63645,137583,193285,499,193285,,,,
100267,100267,,FALSE,FALSE,,,,138105,,,100287,99219,137803,137803,63646,137584,193286,0,193286,,,,
100268,100268,,FALSE,FALSE,,,,138106,,,100288,99220,137804,137804,63647,137585,193287,641,193287,,,,
100269,100269,,FALSE,FALSE,,,,138107,,,100289,99221,137805,137805,63648,137586,193288,792,193288,,,,
100270,100270,,FALSE,FALSE,,,,138108,,,100290,99222,137806,137806,63649,137587,193289,812,193289,,,,
100271,100271,,FALSE,FALSE,,,,138109,,,100291,99223,137807,137807,63650,137588,193290,612,193290,,,,
100272,100272,,FALSE,FALSE,,,,138110,,,100292,99224,137808,137808,63651,137589,193291,540,193291,,,,
100273,100273,,FALSE,FALSE,,,,138111,,,100293,99225,137809,137809,63652,137590,193292,301,193292,,,,
100274,100274,,FALSE,FALSE,,,,138112,,,100294,99226,137810,137810,63653,137591,193293,754,193293,,,,
100275,100275,,FALSE,FALSE,,,,138113,,,100295,99227,137811,137811,63654,137592,193294,680,193294,,,,
100276,100276,,FALSE,FALSE,,,,138114,,,100296,99228,137812,137812,63655,137593,193295,487,193295,,,,
100277,100277,,FALSE,FALSE,,,,138115,,,100297,99229,137813,137813,63656,137594,193296,0,193296,,,,
100278,100278,,FALSE,FALSE,,,,138116,,,100298,99230,137814,137814,63657,137595,193297,308,193297,,,,
100279,100279,,FALSE,FALSE,,,,138117,,,100299,99231,137815,137815,63658,137596,193298,725,193298,,,,
100280,100280,,FALSE,FALSE,,,,138118,,,100300,99232,137816,137816,63659,137597,193299,431,193299,,,,
100281,100281,,FALSE,FALSE,,,,138119,,,100301,99233,137817,137817,63660,137598,193300,693,193300,,,,
100282,100282,,FALSE,FALSE,,,,138120,,,100302,99234,137818,137818,63661,137599,193301,664,193301,,,,
100283,100283,,FALSE,FALSE,,,,138121,,,100303,99235,137819,137819,63662,137600,193302,511,193302,,,,
100284,100284,,FALSE,FALSE,,,,138122,,,100304,99236,137820,137820,63663,137601,193303,845,193303,,,,
100285,100285,,FALSE,FALSE,,,,138123,,,100305,99237,137821,137821,63664,137602,193304,517,193304,,,,
100286,100286,,FALSE,FALSE,,,,138124,,,100306,99238,137822,137822,63665,137603,193305,512,193305,,,,
100287,100287,,FALSE,FALSE,,,,138125,,,100307,99239,137823,137823,63666,137604,193306,477,193306,,,,
100288,100288,,FALSE,FALSE,,,,138126,,,100308,99240,137824,137824,63667,137605,193307,335,193307,,,,
100289,100289,,FALSE,FALSE,,,,138127,,,100309,99241,137825,137825,63668,137606,193308,725,193308,,,,
100290,100290,,FALSE,FALSE,,,,138128,,,100310,99242,137826,137826,63669,137607,193309,792,193309,,,,
100291,100291,,FALSE,FALSE,,,,138129,,,100311,99243,137827,137827,63670,137608,193310,735,193310,,,,
100292,100292,,FALSE,FALSE,,,,138130,,,100312,99244,137828,137828,63671,137609,193311,759,193311,,,,
100293,100293,,FALSE,FALSE,,,,138131,,,100313,99245,137829,137829,63672,137610,193312,486,193312,,,,
100294,100294,,FALSE,FALSE,,,,138132,,,100314,99246,137830,137830,63673,137611,193313,763,193313,,,,
100295,100295,,FALSE,FALSE,,,,138133,,,100315,99247,137831,137831,63674,137612,193314,635,193314,,,,
100296,100296,,FALSE,FALSE,,,,138134,,,100316,99248,137832,137832,63675,137613,193315,1442,193315,,,,
100297,100297,,FALSE,FALSE,,,,138135,,,100317,99249,137833,137833,63676,137614,193316,735,193316,,,,
100298,100298,,FALSE,FALSE,,,,138136,,,100318,99250,137834,137834,63677,137615,193317,1115,193317,,,,
100299,100299,,FALSE,FALSE,,,,138137,,,100319,99251,137835,137835,63678,137616,193318,664,193318,,,,
100300,100300,,FALSE,FALSE,,,,138138,,,100320,99252,137836,137836,63679,137617,193319,1112,193319,,,,
100301,100301,,FALSE,FALSE,,,,138139,,,100321,99253,137837,137837,63680,137618,193320,517,193320,,,,
100302,100302,,FALSE,FALSE,,,,138140,,,100322,99254,137838,137838,63681,137619,193321,521,193321,,,,
100303,100303,,FALSE,FALSE,,,,138141,,,100323,99255,137839,137839,63682,137620,193322,879,193322,,,,
100304,100304,,FALSE,FALSE,,,,138142,,,100324,99256,137840,137840,63683,137621,193323,948,193323,,,,
100305,100305,,FALSE,FALSE,,,,138143,,,100325,99257,137841,137841,63684,137622,193324,1221,193324,,,,
100306,100306,,FALSE,FALSE,,,,138144,,,100326,99258,137842,137842,63685,137623,193325,410,193325,,,,
100307,100307,,FALSE,FALSE,,,,138145,,,100327,99259,137843,137843,63686,137624,193326,879,193326,,,,
100308,100308,,FALSE,FALSE,,,,138146,,,100328,99260,137844,137844,63687,137625,193327,735,193327,,,,
100309,100309,,FALSE,FALSE,,,,138147,,,100329,99261,137845,137845,63688,137626,193328,735,193328,,,,
100310,100310,,FALSE,FALSE,,,,138148,,,100330,99262,137846,137846,63689,137627,193329,471,193329,,,,
100311,100311,,FALSE,FALSE,,,,138149,,,100331,99263,137847,137847,63690,137628,193330,399,193330,,,,
100312,100312,,FALSE,FALSE,,,,138150,,,100332,99264,137848,137848,63691,137629,193331,654,193331,,,,
100313,100313,,FALSE,FALSE,,,,138151,,,100333,99265,137849,137849,63692,137630,193332,480,193332,,,,
100314,100314,,FALSE,FALSE,,,,138152,,,100334,99266,137850,137850,63693,137631,193333,599,193333,,,,
100315,100315,,FALSE,FALSE,,,,138153,,,100335,99267,137851,137851,63694,137632,193334,735,193334,,,,
100316,100316,,FALSE,FALSE,,,,138154,,,100336,99268,137852,137852,63695,137633,193335,831,193335,,,,
100317,100317,,FALSE,FALSE,,,,138155,,,100337,99269,137853,137853,63696,137634,193336,725,193336,,,,
100318,100318,,FALSE,FALSE,,,,138156,,,100338,99270,137854,137854,63697,137635,193337,1044,193337,,,,
100319,100319,,FALSE,FALSE,,,,138157,,,100339,99271,137855,137855,63698,137636,193338,1088,193338,,,,
100320,100320,,FALSE,FALSE,,,,138158,,,100340,99272,137856,137856,63699,137637,193339,885,193339,,,,
100321,100321,,FALSE,FALSE,,,,138159,,,100341,99273,137857,137857,63700,137638,193340,1187,193340,,,,
100322,100322,,FALSE,FALSE,,,,138160,,,100342,99274,137858,137858,63701,137639,193341,704,193341,,,,
100323,100323,,FALSE,FALSE,,,,138161,,,100343,99275,137859,137859,63702,137640,193342,563,193342,,,,
100324,100324,,FALSE,FALSE,,,,138162,,,100344,99276,137860,137860,63703,137641,193343,1127,193343,,,,
100325,100325,,FALSE,FALSE,,,,138163,,,100345,99277,137861,137861,63704,137642,193344,563,193344,,,,
100326,100326,,FALSE,FALSE,,,,138164,,,100346,99278,137862,137862,63705,137643,193345,596,193345,,,,
100327,100327,,FALSE,FALSE,,,,138165,,,100347,99279,137863,137863,63706,137644,193346,758,193346,,,,
100328,100328,,FALSE,FALSE,,,,138166,,,100348,99280,137864,137864,63707,137645,193347,735,193347,,,,
100329,100329,,FALSE,FALSE,,,,138167,,,100349,99281,137865,137865,63708,137646,193348,1033,193348,,,,
100330,100330,,FALSE,FALSE,,,,138168,,,100350,99282,137866,137866,63709,137647,193349,1139,193349,,,,
100331,100331,,FALSE,FALSE,,,,138169,,,100351,99283,137867,137867,63710,137648,193350,460,193350,,,,
100332,100332,,FALSE,FALSE,,,,138170,,,100352,99284,137868,137868,63711,137649,193351,416,193351,,,,
100333,100333,,FALSE,FALSE,,,,138171,,,100353,99285,137869,137869,63712,137650,193352,543,193352,,,,
100334,100334,,FALSE,FALSE,,,,138172,,,100354,99286,137870,137870,63713,137651,193353,699,193353,,,,
100335,100335,,FALSE,FALSE,,,,138173,,,100355,99287,137871,137871,63714,137652,193354,730,193354,,,,
100336,100336,,FALSE,FALSE,,,,138174,,,100356,99288,137872,137872,63715,137653,193355,387,193355,,,,
100337,100337,,FALSE,FALSE,,,,138175,,,100357,99289,137873,137873,63716,137654,193356,1352,193356,,,,
100338,100338,,FALSE,FALSE,,,,138176,,,100358,99290,137874,137874,63717,137655,193357,499,193357,,,,
100339,100339,,FALSE,FALSE,,,,138177,,,100359,99291,137875,137875,63718,137656,193358,416,193358,,,,
100340,100340,,FALSE,FALSE,,,,138178,,,100360,99292,137876,137876,63719,137657,193359,735,193359,,,,
100341,100341,,FALSE,FALSE,,,,138179,,,100361,99293,137877,137877,63720,137658,193360,870,193360,,,,
100342,100342,,FALSE,FALSE,,,,138180,,,100362,99294,137878,137878,63721,137659,193361,1033,193361,,,,
100343,100343,,FALSE,FALSE,,,,138181,,,100363,99295,137879,137879,63722,137660,193362,1043,193362,,,,
100344,100344,,FALSE,FALSE,,,,138182,,,100364,99296,137880,137880,63723,137661,193363,563,193363,,,,
100345,100345,,FALSE,FALSE,,,,138183,,,100365,99297,137881,137881,63724,137662,193364,744,193364,,,,
100346,100346,,FALSE,FALSE,,,,138184,,,100366,99298,137882,137882,63725,137663,193365,909,193365,,,,
100347,100347,,FALSE,FALSE,,,,138185,,,100367,99299,137883,137883,63726,137664,193366,458,193366,,,,
100348,100348,,FALSE,FALSE,,,,138186,,,100368,99300,137884,137884,63727,137665,193367,0,193367,,,,
100349,100349,,FALSE,FALSE,,,,138187,,,100369,99301,137885,137885,63728,137666,193368,443,193368,,,,
100350,100350,,FALSE,FALSE,,,,138188,,,100370,99302,137886,137886,63729,137667,193369,980,193369,,,,
100351,100351,,FALSE,FALSE,,,,138189,,,100371,99303,137887,137887,63730,137668,193370,692,193370,,,,
100352,100352,,FALSE,FALSE,,,,138190,,,100372,99304,137888,137888,63731,137669,193371,547,193371,,,,
100353,100353,,FALSE,FALSE,,,,138191,,,100373,99305,137889,137889,63732,137670,193372,648,193372,,,,
100354,100354,,FALSE,FALSE,,,,138192,,,100374,99306,137890,137890,63733,137671,193373,700,193373,,,,
100355,100355,,FALSE,FALSE,,,,138193,,,100375,99307,137891,137891,63734,137672,193374,461,193374,,,,
100356,100356,,FALSE,FALSE,,,,138194,,,100376,99308,137892,137892,63735,137673,193375,606,193375,,,,
100357,100357,,FALSE,FALSE,,,,138195,,,100377,99309,137893,137893,63736,137674,193376,912,193376,,,,
100358,100358,,FALSE,FALSE,,,,138196,,,100378,99310,137894,137894,63737,137675,193377,1127,193377,,,,
100359,100359,,FALSE,FALSE,,,,138197,,,100379,99311,137895,137895,63738,137676,193378,606,193378,,,,
100360,100360,,FALSE,FALSE,,,,138198,,,100380,99312,137896,137896,63739,137677,193379,1125,193379,,,,
100361,100361,,FALSE,FALSE,,,,138199,,,100381,99313,137897,137897,63740,137678,193380,486,193380,,,,
100362,100362,,FALSE,FALSE,,,,138200,,,100382,99314,137898,137898,63741,137679,193381,895,193381,,,,
100363,100363,,FALSE,FALSE,,,,138201,,,100383,99315,137899,137899,63742,137680,193382,569,193382,,,,
100364,100364,,FALSE,FALSE,,,,138202,,,100384,99316,137900,137900,63743,137681,193383,597,193383,,,,
100365,100365,,FALSE,FALSE,,,,138203,,,100385,99317,137901,137901,63744,137682,193384,807,193384,,,,
100366,100366,,FALSE,FALSE,,,,138204,,,100386,99318,137902,137902,63745,137683,193385,631,193385,,,,
100367,100367,,FALSE,FALSE,,,,138205,,,100387,99319,137903,137903,63746,137684,193386,718,193386,,,,
100368,100368,,FALSE,FALSE,,,,138206,,,100388,99320,137904,137904,63747,137685,193387,845,193387,,,,
100369,100369,,FALSE,FALSE,,,,138207,,,100389,99321,137905,137905,63748,137686,193388,541,193388,,,,
100370,100370,,FALSE,FALSE,,,,138208,,,100390,99322,137906,137906,63749,137687,193389,487,193389,,,,
100371,100371,,FALSE,FALSE,,,,138209,,,100391,99323,137907,137907,63750,137688,193390,693,193390,,,,
100372,100372,,FALSE,FALSE,,,,138210,,,100392,99324,137908,137908,63751,137689,193391,487,193391,,,,
100373,100373,,FALSE,FALSE,,,,138211,,,100393,99325,137909,137909,63752,137690,193392,435,193392,,,,
100374,100374,,FALSE,FALSE,,,,138212,,,100394,99326,137910,137910,63753,137691,193393,794,193393,,,,
100375,100375,,FALSE,FALSE,,,,138213,,,100395,99327,137911,137911,63754,137692,193394,471,193394,,,,
100376,100376,,FALSE,FALSE,,,,138214,,,100396,99328,137912,137912,63755,137693,193395,688,193395,,,,
100377,100377,,FALSE,FALSE,,,,138215,,,100397,99329,137913,137913,63756,137694,193396,788,193396,,,,
100378,100378,,FALSE,FALSE,,,,138216,,,100398,99330,137914,137914,63757,137695,193397,1115,193397,,,,
100379,100379,,FALSE,FALSE,,,,138217,,,100399,99331,137915,137915,63758,137696,193398,523,193398,,,,
100380,100380,,FALSE,FALSE,,,,138218,,,100400,99332,137916,137916,63759,137697,193399,517,193399,,,,
100381,100381,,FALSE,FALSE,,,,138219,,,100401,99333,137917,137917,63760,137698,193400,461,193400,,,,
100382,100382,,FALSE,FALSE,,,,138220,,,100402,99334,137918,137918,63761,137699,193401,845,193401,,,,
100383,100383,,FALSE,FALSE,,,,138221,,,100403,99335,137919,137919,63762,137700,193402,735,193402,,,,
100384,100384,,FALSE,FALSE,,,,138222,,,100404,99336,137920,137920,63763,137701,193403,499,193403,,,,
100385,100385,,FALSE,FALSE,,,,138223,,,100405,99337,137921,137921,63764,137702,193404,435,193404,,,,
100386,100386,,FALSE,FALSE,,,,138224,,,100406,99338,137922,137922,63765,137703,193405,1115,193405,,,,
100387,100387,,FALSE,FALSE,,,,138225,,,100407,99339,137923,137923,63766,137704,193406,626,193406,,,,
100388,100388,,FALSE,FALSE,,,,138226,,,100408,99340,137924,137924,63767,137705,193407,301,193407,,,,
100389,100389,,FALSE,FALSE,,,,138227,,,100409,99341,137925,137925,63768,137706,193408,735,193408,,,,
100390,100390,,FALSE,FALSE,,,,138228,,,100410,99342,137926,137926,63769,137707,193409,845,193409,,,,
100391,100391,,FALSE,FALSE,,,,138229,,,100411,99343,137927,137927,63770,137708,193410,702,193410,,,,
100392,100392,,FALSE,FALSE,,,,138230,,,100412,99344,137928,137928,63771,137709,193411,680,193411,,,,
100393,100393,,FALSE,FALSE,,,,138231,,,100413,99345,137929,137929,63772,137710,193412,596,193412,,,,
100394,100394,,FALSE,FALSE,,,,138232,,,100414,99346,137930,137930,63773,137711,193413,828,193413,,,,
100395,100395,,TRUE,TRUE,,,,138233,,,100415,99347,137931,137931,63774,137712,193414,562,193414,,,,
100396,100396,,FALSE,FALSE,,,,138234,,,100416,99348,137932,137932,63775,137713,193415,484,193415,,,,
100397,100397,,FALSE,FALSE,,,,138235,,,100417,99349,137933,137933,63776,137714,193416,287,193416,,,,
100398,100398,,FALSE,FALSE,,,,138236,,,100418,99350,137934,137934,63777,137715,193417,437,193417,,,,
100399,100399,,FALSE,FALSE,,,,138237,,,100419,99351,137935,137935,63778,137716,193418,499,193418,,,,
100400,100400,,FALSE,FALSE,,,,138238,,,100420,99352,137936,137936,63779,137717,193419,1315,193419,,,,
100401,100401,,FALSE,FALSE,,,,138239,,,100421,99353,137937,137937,63780,137718,193420,573,193420,,,,
100402,100402,,FALSE,FALSE,,,,138240,,,100422,99354,137938,137938,63781,137719,193421,496,193421,,,,
100403,100403,,FALSE,FALSE,,,,138241,,,100423,99355,137939,137939,63782,137720,193422,460,193422,,,,
100404,100404,,FALSE,FALSE,,,,138242,,,100424,99356,137940,137940,63783,137721,193423,491,193423,,,,
100405,100405,,FALSE,FALSE,,,,138243,,,100425,99357,137941,137941,63784,137722,193424,369,193424,,,,
100406,100406,,FALSE,FALSE,,,,138244,,,100426,99358,137942,137942,63785,137723,193425,376,193425,,,,
100407,100407,,FALSE,FALSE,,,,138245,,,100427,99359,137943,137943,63786,137724,193426,431,193426,,,,
100408,100408,,FALSE,FALSE,,,,138246,,,100428,99360,137944,137944,63787,137725,193427,387,193427,,,,
100409,100409,,FALSE,FALSE,,,,138247,,,100429,99361,137945,137945,63788,137726,193428,434,193428,,,,
100410,100410,,FALSE,FALSE,,,,138248,,,100430,99362,137946,137946,63789,137727,193429,1033,193429,,,,
100411,100411,,FALSE,FALSE,,,,138249,,,100431,99363,137947,137947,63790,137728,193430,725,193430,,,,
100412,100412,,FALSE,FALSE,,,,138250,,,100432,99364,137948,137948,63791,137729,193431,487,193431,,,,
100413,100413,,FALSE,FALSE,,,,138251,,,100433,99365,137949,137949,63792,137730,193432,349,193432,,,,
100414,100414,,FALSE,FALSE,,,,138252,,,100434,99366,137950,137950,63793,137731,193433,595,193433,,,,
100415,100415,,FALSE,FALSE,,,,138253,,,100435,99367,137951,137951,63794,137732,193434,635,193434,,,,
100416,100416,,FALSE,FALSE,,,,138254,,,100436,99368,137952,137952,63795,137733,193435,597,193435,,,,
100417,100417,,FALSE,FALSE,,,,138255,,,100437,99369,137953,137953,63796,137734,193436,431,193436,,,,
100418,100418,,FALSE,FALSE,,,,138256,,,100438,99370,137954,137954,63797,137735,193437,828,193437,,,,
100419,100419,,FALSE,FALSE,,,,138257,,,100439,99371,137955,137955,63798,137736,193438,999,193438,,,,
100420,100420,,FALSE,FALSE,,,,138258,,,100440,99372,137956,137956,63799,137737,193439,939,193439,,,,
100421,100421,,FALSE,FALSE,,,,138259,,,100441,99373,137957,137957,63800,137738,193440,692,193440,,,,
100422,100422,,FALSE,FALSE,,,,138260,,,100442,99374,137958,137958,63801,137739,193441,309,193441,,,,
100423,100423,,FALSE,FALSE,,,,138261,,,100443,99375,137959,137959,63802,137740,193442,491,193442,,,,
100424,100424,,FALSE,FALSE,,,,138262,,,100444,99376,137960,137960,63803,137741,193443,499,193443,,,,
100425,100425,,TRUE,TRUE,,,,138263,,,100445,99377,137961,137961,63804,137742,193444,735,193444,,,,
100426,100426,,FALSE,FALSE,,,,138264,,,100446,99378,137962,137962,63805,137743,193445,735,193445,,,,
100427,100427,,FALSE,FALSE,,,,138265,,,100447,99379,137963,137963,63806,137744,193446,735,193446,,,,
100428,100428,,FALSE,FALSE,,,,138266,,,100448,99380,137964,137964,63807,137745,193447,457,193447,,,,
100429,100429,,FALSE,FALSE,,,,138267,,,100449,99381,137965,137965,63808,137746,193448,457,193448,,,,
100430,100430,,FALSE,FALSE,,,,138268,,,100450,99382,137966,137966,63809,137747,193449,1163,193449,,,,
100431,100431,,FALSE,FALSE,,,,138269,,,100451,99383,137967,137967,63810,137748,193450,664,193450,,,,
100432,100432,,FALSE,FALSE,,,,138270,,,100452,99384,137968,137968,63811,137749,193451,349,193451,,,,
100433,100433,,FALSE,FALSE,,,,138271,,,100453,99385,137969,137969,63812,137750,193452,512,193452,,,,
100434,100434,,FALSE,FALSE,,,,138272,,,100454,99386,137970,137970,63813,137751,193453,443,193453,,,,
100435,100435,,FALSE,FALSE,,,,138273,,,100455,99387,137971,137971,63814,137752,193454,735,193454,,,,
100436,100436,,FALSE,FALSE,,,,138274,,,100456,99388,137972,137972,63815,137753,193455,335,193455,,,,
100437,100437,,FALSE,FALSE,,,,138275,,,100457,99389,137973,137973,63816,137754,193456,606,193456,,,,
100438,100438,,FALSE,FALSE,,,,138276,,,100458,99390,137974,137974,63817,137755,193457,518,193457,,,,
100439,100439,,FALSE,FALSE,,,,138277,,,100459,99391,137975,137975,63818,137756,193458,805,193458,,,,
100440,100440,,FALSE,FALSE,,,,138278,,,100460,99392,137976,137976,63819,137757,193459,458,193459,,,,
100441,100441,,FALSE,FALSE,,,,138279,,,100461,99393,137977,137977,63820,137758,193460,376,193460,,,,
100442,100442,,FALSE,FALSE,,,,138280,,,100462,99394,137978,137978,63821,137759,193461,458,193461,,,,
100443,100443,,FALSE,FALSE,,,,138281,,,100463,99395,137979,137979,63822,137760,193462,597,193462,,,,
